season,league,team,player,player_id,fantasy_position,mins,matches,raw_score,bonus_score,full_score,goals,assists,clean_sheets,yellows,reds,own_goals,key_passes,xG_buildup,team_final_scored,team_final_conceded,raw_bonus,avg_bonus_rank,raw_score_p_90,bonus_score_p_90,full_score_p_90,goals_p_90,assists_p_90,clean_sheets_p_90,yellows_p_90,reds_p_90,own_goals_p_90,key_passes_p_90,xG_buildup_p_90,team_final_scored_p_90,team_final_conceded_p_90,raw_bonus_p_90,raw_score_p_match,bonus_score_p_match,full_score_p_match,goals_p_match,assists_p_match,clean_sheets_p_match,yellows_p_match,reds_p_match,own_goals_p_match,key_passes_p_match,xG_buildup_p_match,team_final_scored_p_match,team_final_conceded_p_match,raw_bonus_p_match
2015-16,Serie A,Chievo,Riccardo Meggiorini,1337,FWD,1663,26,73,9,82,5,7,6,8,1,0,27,1.492,31,25,284,14.077,3.951,0.487,4.438,0.271,0.379,0.325,0.433,0.054,0,1.461,0.081,1.678,1.353,15.37,2.808,0.346,3.154,0.192,0.269,0.231,0.308,0.038,0,1.038,0.057,1.192,0.962,10.923
2015-16,Serie A,Chievo,Roberto Inglese,1340,FWD,1374,26,51,7,58,3,1,3,3,0,0,11,0.671,25,34,184,16.904,3.341,0.459,3.799,0.197,0.066,0.197,0.197,0,0,0.721,0.044,1.638,2.227,12.052,1.962,0.269,2.231,0.115,0.038,0.115,0.115,0,0,0.423,0.026,0.962,1.308,7.077
2015-16,Serie A,Chievo,Sergio Pellissier,1347,FWD,943,19,45,6,51,5,0,3,2,0,0,14,0.903,15,26,184,15.526,4.295,0.573,4.867,0.477,0,0.286,0.191,0,0,1.336,0.086,1.432,2.481,17.561,2.368,0.316,2.684,0.263,0,0.158,0.105,0,0,0.737,0.048,0.789,1.368,9.684
2015-16,Serie A,Chievo,Simone Pepe,1171,MID,775,22,50,7,57,3,3,2,2,1,0,20,1.57,27,22,182,16.318,5.806,0.813,6.619,0.348,0.348,0.232,0.232,0.116,0,2.323,0.182,3.135,2.555,21.135,2.273,0.318,2.591,0.136,0.136,0.091,0.091,0.045,0,0.909,0.071,1.227,1,8.273
2015-16,Serie A,Chievo,Valter Birsa,1336,MID,2423,35,121,21,142,6,7,10,4,0,0,63,5.385,38,41,453,10.629,4.494,0.78,5.274,0.223,0.26,0.371,0.149,0,0,2.34,0.2,1.411,1.523,16.826,3.457,0.6,4.057,0.171,0.2,0.286,0.114,0,0,1.8,0.154,1.086,1.171,12.943
2015-16,Serie A,Empoli,Alberto Pelagotti,1321,GK,540,6,22,6,28,0,0,3,0,0,0,0,0.622,4,5,81,11.083,3.667,1,4.667,0,0,0.5,0,0,0,0,0.104,0.667,0.833,13.5,3.667,1,4.667,0,0,0.5,0,0,0,0,0.104,0.667,0.833,13.5
2015-16,Serie A,Empoli,Alessandro Piu,1793,FWD,207,10,11,0,11,0,0,0,0,0,0,1,0.117,8,13,34,23.15,4.783,0,4.783,0,0,0,0,0,0,0.435,0.051,3.478,5.652,14.783,1.1,0,1.1,0,0,0,0,0,0,0.1,0.012,0.8,1.3,3.4
2015-16,Serie A,Empoli,Andrea Costa,1307,DEF,2079,24,82,3,85,1,0,10,4,0,0,1,3.04,23,22,272,12.5,3.55,0.13,3.68,0.043,0,0.433,0.173,0,0,0.043,0.132,0.996,0.952,11.775,3.417,0.125,3.542,0.042,0,0.417,0.167,0,0,0.042,0.127,0.958,0.917,11.333
2015-16,Serie A,Empoli,Assane Diousse,1326,MID,825,15,19,0,19,0,0,2,2,1,0,3,2.026,17,23,74,17.6,2.073,0,2.073,0,0,0.218,0.218,0.109,0,0.327,0.221,1.855,2.509,8.073,1.267,0,1.267,0,0,0.133,0.133,0.067,0,0.2,0.135,1.133,1.533,4.933
2015-16,Serie A,Empoli,Daniele Croce,1312,MID,1788,28,49,0,49,0,1,4,3,0,0,17,2.79,29,38,178,15.482,2.466,0,2.466,0,0.05,0.201,0.151,0,0,0.856,0.14,1.46,1.913,8.96,1.75,0,1.75,0,0.036,0.143,0.107,0,0,0.607,0.1,1.036,1.357,6.357
2015-16,Serie A,Empoli,Federico Barba,1320,DEF,891,10,23,1,24,0,1,2,3,0,0,1,0.831,12,15,82,15.8,2.323,0.101,2.424,0,0.101,0.202,0.303,0,0,0.101,0.084,1.212,1.515,8.283,2.3,0.1,2.4,0,0.1,0.2,0.3,0,0,0.1,0.083,1.2,1.5,8.2
2015-16,Serie A,Empoli,Leandro Paredes,1248,MID,2497,33,74,1,75,2,1,10,11,0,0,41,7.059,35,42,302,13,2.667,0.036,2.703,0.072,0.036,0.36,0.396,0,0,1.478,0.254,1.262,1.514,10.885,2.242,0.03,2.273,0.061,0.03,0.303,0.333,0,0,1.242,0.214,1.061,1.273,9.152
2015-16,Serie A,Empoli,Levan Mchedlidze,1319,FWD,300,13,9,0,9,0,0,0,2,1,0,3,1.075,8,21,37,22.654,2.7,0,2.7,0,0,0,0.6,0.3,0,0.9,0.322,2.4,6.3,11.1,0.692,0,0.692,0,0,0,0.154,0.077,0,0.231,0.083,0.615,1.615,2.846
2015-16,Serie A,Empoli,Lorenzo Ariaudo,1797,DEF,422,5,12,0,12,0,0,1,0,0,0,0,0.352,3,7,40,14.4,2.559,0,2.559,0,0,0.213,0,0,0,0,0.075,0.64,1.493,8.531,2.4,0,2.4,0,0,0.2,0,0,0,0,0.07,0.6,1.4,8
2015-16,Serie A,Empoli,Lorenzo Tonelli,1394,DEF,2287,26,71,7,78,2,0,8,8,1,0,5,4.092,32,36,247,13.808,2.794,0.275,3.07,0.079,0,0.315,0.315,0.039,0,0.197,0.161,1.259,1.417,9.72,2.731,0.269,3,0.077,0,0.308,0.308,0.038,0,0.192,0.157,1.231,1.385,9.5
2015-16,Serie A,Empoli,Luca Bittante,1415,DEF,509,16,17,0,17,0,0,1,0,0,0,3,1.607,12,19,70,21,3.006,0,3.006,0,0,0.177,0,0,0,0.53,0.284,2.122,3.36,12.377,1.062,0,1.062,0,0,0.062,0,0,0,0.188,0.1,0.75,1.188,4.375
2015-16,Serie A,Empoli,Luca Martinelli,4032,DEF,90,1,1,0,1,0,0,0,0,0,0,0,0,1,3,3,22,1,0,1,0,0,0,0,0,0,0,0,1,3,3,1,0,1,0,0,0,0,0,0,0,0,1,3,3
2015-16,Serie A,Empoli,Łukasz Skorupski,1305,GK,2790,31,82,13,95,0,0,9,2,0,0,0,2.177,34,43,294,14.645,2.645,0.419,3.065,0,0,0.29,0.065,0,0,0,0.07,1.097,1.387,9.484,2.645,0.419,3.065,0,0,0.29,0.065,0,0,0,0.07,1.097,1.387,9.484
2015-16,Serie A,Empoli,Manuel Pucciarelli,1318,FWD,3033,38,102,11,113,6,3,10,2,0,0,44,3.975,40,49,407,12,3.027,0.326,3.353,0.178,0.089,0.297,0.059,0,0,1.306,0.118,1.187,1.454,12.077,2.684,0.289,2.974,0.158,0.079,0.263,0.053,0,0,1.158,0.105,1.053,1.289,10.711
2015-16,Serie A,Empoli,Marcel Büchel,1325,MID,1578,28,49,0,49,2,1,4,10,0,0,22,3.393,28,32,192,18.161,2.795,0,2.795,0.114,0.057,0.228,0.57,0,0,1.255,0.194,1.597,1.825,10.951,1.75,0,1.75,0.071,0.036,0.143,0.357,0,0,0.786,0.121,1,1.143,6.857
2015-16,Serie A,Empoli,Marco Zambelli,1323,DEF,1246,19,25,0,25,0,0,1,3,0,0,3,2.502,19,24,102,18.789,1.806,0,1.806,0,0,0.072,0.217,0,0,0.217,0.181,1.372,1.734,7.368,1.316,0,1.316,0,0,0.053,0.158,0,0,0.158,0.132,1,1.263,5.368
2015-16,Serie A,Empoli,Mário Rui,1792,DEF,3240,36,102,5,107,0,2,12,6,1,0,33,6.807,38,45,412,10.667,2.833,0.139,2.972,0,0.056,0.333,0.167,0.028,0,0.917,0.189,1.056,1.25,11.444,2.833,0.139,2.972,0,0.056,0.333,0.167,0.028,0,0.917,0.189,1.056,1.25,11.444
2015-16,Serie A,Empoli,Marko Livaja,1935,FWD,591,18,18,2,20,1,0,2,7,0,0,6,0.598,23,20,68,22.389,2.741,0.305,3.046,0.152,0,0.305,1.066,0,0,0.914,0.091,3.503,3.046,10.355,1,0.111,1.111,0.056,0,0.111,0.389,0,0,0.333,0.033,1.278,1.111,3.778
2015-16,Serie A,Empoli,Massimo Maccarone,1315,FWD,2779,37,133,25,158,13,5,11,4,0,0,38,3.214,40,47,533,10.378,4.307,0.81,5.117,0.421,0.162,0.356,0.13,0,0,1.231,0.104,1.295,1.522,17.262,3.595,0.676,4.27,0.351,0.135,0.297,0.108,0,0,1.027,0.087,1.081,1.27,14.405
2015-16,Serie A,Empoli,Maurizio Pugliesi,1553,GK,90,1,2,0,2,0,0,0,0,0,0,0,0,2,1,6,14,2,0,2,0,0,0,0,0,0,0,0,2,1,6,2,0,2,0,0,0,0,0,0,0,0,2,1,6
2015-16,Serie A,Empoli,Michele Camporese,1795,DEF,162,2,0,0,0,0,0,0,0,0,1,0,0.017,2,6,0,22.75,0,0,0,0,0,0,0,0,0.556,0,0.009,1.111,3.333,0,0,0,0,0,0,0,0,0,0.5,0,0.009,1,3,0
2015-16,Serie A,Empoli,Piotr Zieliński,1386,MID,3040,35,111,10,121,5,4,12,5,1,0,52,7.083,39,43,424,9.843,3.286,0.296,3.582,0.148,0.118,0.355,0.148,0.03,0,1.539,0.21,1.155,1.273,12.553,3.171,0.286,3.457,0.143,0.114,0.343,0.143,0.029,0,1.486,0.202,1.114,1.229,12.114
2015-16,Serie A,Empoli,Rade Krunić,1311,MID,488,15,23,2,25,1,0,2,3,0,0,8,0.295,19,22,75,21.367,4.242,0.369,4.611,0.184,0,0.369,0.553,0,0,1.475,0.054,3.504,4.057,13.832,1.533,0.133,1.667,0.067,0,0.133,0.2,0,0,0.533,0.02,1.267,1.467,5
2015-16,Serie A,Empoli,Raffaele Maiello,1322,MID,466,12,13,0,13,0,0,1,1,0,0,8,1.093,14,14,54,19.875,2.511,0,2.511,0,0,0.193,0.193,0,0,1.545,0.211,2.704,2.704,10.429,1.083,0,1.083,0,0,0.083,0.083,0,0,0.667,0.091,1.167,1.167,4.5
2015-16,Serie A,Empoli,Riccardo Saponara,1313,MID,2649,33,118,13,131,5,11,8,6,1,0,73,4.046,34,42,449,10.833,4.009,0.442,4.451,0.17,0.374,0.272,0.204,0.034,0,2.48,0.137,1.155,1.427,15.255,3.576,0.394,3.97,0.152,0.333,0.242,0.182,0.03,0,2.212,0.123,1.03,1.273,13.606
2015-16,Serie A,Empoli,Ronaldo,2028,MID,88,2,1,0,1,0,0,0,1,0,0,1,0.251,2,2,6,21.5,1.023,0,1.023,0,0,0,1.023,0,0,1.023,0.257,2.045,2.045,6.136,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0.126,1,1,3
2015-16,Serie A,Empoli,Uros Cošić,1554,DEF,810,9,23,0,23,0,0,3,4,0,0,2,0.617,8,11,76,14.944,2.556,0,2.556,0,0,0.333,0.444,0,0,0.222,0.069,0.889,1.222,8.444,2.556,0,2.556,0,0,0.333,0.444,0,0,0.222,0.069,0.889,1.222,8.444
2015-16,Serie A,Empoli,Vincent Laurini,1306,DEF,1955,25,64,5,69,1,0,7,5,0,0,6,3.962,30,32,231,14.12,2.946,0.23,3.176,0.046,0,0.322,0.23,0,0,0.276,0.182,1.381,1.473,10.634,2.56,0.2,2.76,0.04,0,0.28,0.2,0,0,0.24,0.158,1.2,1.28,9.24
2015-16,Serie A,Fiorentina,Ante Rebić,1852,FWD,229,4,8,2,10,1,0,1,2,0,0,2,1.151,9,6,38,17.5,3.144,0.786,3.93,0.393,0,0.393,0.786,0,0,0.786,0.452,3.537,2.358,14.934,2,0.5,2.5,0.25,0,0.25,0.5,0,0,0.5,0.288,2.25,1.5,9.5
2015-16,Serie A,Fiorentina,Borja Valero,1422,MID,3100,37,118,16,134,4,6,14,5,0,0,77,10.17,56,40,494,8.838,3.426,0.465,3.89,0.116,0.174,0.406,0.145,0,0,2.235,0.295,1.626,1.161,14.342,3.189,0.432,3.622,0.108,0.162,0.378,0.135,0,0,2.081,0.275,1.514,1.081,13.351
2015-16,Serie A,Fiorentina,Ciprian Tatarusanu,1416,GK,3312,37,115,16,131,0,0,14,2,0,0,0,3.315,56,40,419,13.27,3.125,0.435,3.56,0,0,0.38,0.054,0,0,0,0.09,1.522,1.087,11.386,3.108,0.432,3.541,0,0,0.378,0.054,0,0,0,0.09,1.514,1.081,11.324
2015-16,Serie A,Fiorentina,Cristian Tello,1421,MID,1086,15,48,6,54,2,4,0,1,0,0,22,1.436,21,21,182,10.7,3.978,0.497,4.475,0.166,0.331,0,0.083,0,0,1.823,0.119,1.74,1.74,15.083,3.2,0.4,3.6,0.133,0.267,0,0.067,0,0,1.467,0.096,1.4,1.4,12.133
2015-16,Serie A,Fiorentina,Davide Astori,1419,DEF,2901,33,96,1,97,0,0,12,5,0,0,8,8.883,50,35,386,11.652,2.978,0.031,3.009,0,0,0.372,0.155,0,0,0.248,0.276,1.551,1.086,11.975,2.909,0.03,2.939,0,0,0.364,0.152,0,0,0.242,0.269,1.515,1.061,11.697
2015-16,Serie A,Fiorentina,Facundo Roncaglia,1884,DEF,2439,30,83,10,93,1,0,10,9,0,0,9,6.323,47,35,317,13.3,3.063,0.369,3.432,0.037,0,0.369,0.332,0,0,0.332,0.233,1.734,1.292,11.697,2.767,0.333,3.1,0.033,0,0.333,0.3,0,0,0.3,0.211,1.567,1.167,10.567
2015-16,Serie A,Fiorentina,Federico Bernardeschi,1424,MID,2276,33,83,6,89,2,4,11,6,0,0,41,4.108,48,36,299,14.273,3.282,0.237,3.519,0.079,0.158,0.435,0.237,0,0,1.621,0.162,1.898,1.424,11.823,2.515,0.182,2.697,0.061,0.121,0.333,0.182,0,0,1.242,0.124,1.455,1.091,9.061
2015-16,Serie A,Fiorentina,Gilberto,1967,MID,279,5,9,0,9,0,0,2,1,0,0,3,0.61,11,4,30,15.6,2.903,0,2.903,0,0,0.645,0.323,0,0,0.968,0.197,3.548,1.29,9.677,1.8,0,1.8,0,0,0.4,0.2,0,0,0.6,0.122,2.2,0.8,6
2015-16,Serie A,Fiorentina,Giuseppe Rossi,1644,FWD,365,11,18,0,18,0,2,2,1,0,0,8,0.446,15,17,64,18.545,4.438,0,4.438,0,0.493,0.493,0.247,0,0,1.973,0.11,3.699,4.192,15.781,1.636,0,1.636,0,0.182,0.182,0.091,0,0,0.727,0.041,1.364,1.545,5.818
2015-16,Serie A,Fiorentina,Gonzalo Rodríguez,1418,DEF,3144,35,126,14,140,4,0,13,7,0,0,7,8.566,58,39,454,11.829,3.607,0.401,4.008,0.115,0,0.372,0.2,0,0,0.2,0.245,1.66,1.116,12.996,3.6,0.4,4,0.114,0,0.371,0.2,0,0,0.2,0.245,1.657,1.114,12.971
2015-16,Serie A,Fiorentina,Jakub Blaszczykowski,1966,MID,762,15,36,2,38,2,1,2,1,0,0,12,2.671,27,16,142,14.633,4.252,0.236,4.488,0.236,0.118,0.236,0.118,0,0,1.417,0.315,3.189,1.89,16.772,2.4,0.133,2.533,0.133,0.067,0.133,0.067,0,0,0.8,0.178,1.8,1.067,9.467
2015-16,Serie A,Fiorentina,Joan Verdú,1969,MID,180,5,12,0,12,1,0,1,0,0,0,3,0.858,11,2,45,16,6,0,6,0.5,0,0.5,0,0,0,1.5,0.429,5.5,1,22.5,2.4,0,2.4,0.2,0,0.2,0,0,0,0.6,0.172,2.2,0.4,9
2015-16,Serie A,Fiorentina,Josip Iličić,1426,MID,1933,30,135,18,153,13,5,7,2,0,0,47,4.349,43,33,484,9.717,6.286,0.838,7.124,0.605,0.233,0.326,0.093,0,0,2.188,0.202,2.002,1.536,22.535,4.5,0.6,5.1,0.433,0.167,0.233,0.067,0,0,1.567,0.145,1.433,1.1,16.133
2015-16,Serie A,Fiorentina,Khouma Babacar,1434,FWD,801,18,47,9,56,5,1,4,2,0,0,6,0.514,27,16,179,14.639,5.281,1.011,6.292,0.562,0.112,0.449,0.225,0,0,0.674,0.058,3.034,1.798,20.112,2.611,0.5,3.111,0.278,0.056,0.222,0.111,0,0,0.333,0.029,1.5,0.889,9.944
2015-16,Serie A,Fiorentina,Luca Lezzerini,1432,GK,108,2,2,0,2,0,0,0,0,0,0,0,0.101,8,3,7,21.75,1.667,0,1.667,0,0,0,0,0,0,0,0.084,6.667,2.5,5.833,1,0,1,0,0,0,0,0,0,0,0.051,4,1.5,3.5
2015-16,Serie A,Fiorentina,Manuel Pasqual,1309,MID,1032,17,35,0,35,0,2,6,5,0,0,22,2.7,26,15,137,14.765,3.052,0,3.052,0,0.174,0.523,0.436,0,0,1.919,0.235,2.267,1.308,11.948,2.059,0,2.059,0,0.118,0.353,0.294,0,0,1.294,0.159,1.529,0.882,8.059
2015-16,Serie A,Fiorentina,Marcos Alonso,1621,DEF,2343,31,97,17,114,3,4,8,8,0,0,43,6.222,45,35,395,12.677,3.726,0.653,4.379,0.115,0.154,0.307,0.307,0,0,1.652,0.239,1.729,1.344,15.173,3.129,0.548,3.677,0.097,0.129,0.258,0.258,0,0,1.387,0.201,1.452,1.129,12.742
2015-16,Serie A,Fiorentina,Mario Suárez,576,MID,451,9,16,1,17,1,0,1,3,0,0,1,1.412,15,8,62,17.889,3.193,0.2,3.392,0.2,0,0.2,0.599,0,0,0.2,0.282,2.993,1.596,12.373,1.778,0.111,1.889,0.111,0,0.111,0.333,0,0,0.111,0.157,1.667,0.889,6.889
2015-16,Serie A,Fiorentina,Matías Fernández,1622,MID,1065,22,41,4,45,1,3,1,3,1,0,23,4.207,39,29,184,15.523,3.465,0.338,3.803,0.085,0.254,0.085,0.254,0.085,0,1.944,0.356,3.296,2.451,15.549,1.864,0.182,2.045,0.045,0.136,0.045,0.136,0.045,0,1.045,0.191,1.773,1.318,8.364
2015-16,Serie A,Fiorentina,Matías Vecino,1423,MID,2399,30,69,3,72,2,1,8,8,0,0,25,9.189,48,35,303,12.5,2.589,0.113,2.701,0.075,0.038,0.3,0.3,0,0,0.938,0.345,1.801,1.313,11.367,2.3,0.1,2.4,0.067,0.033,0.267,0.267,0,0,0.833,0.306,1.6,1.167,10.1
2015-16,Serie A,Fiorentina,Mauro Zárate,939,FWD,692,15,30,7,37,3,1,2,2,1,0,12,2.044,18,14,132,16.4,3.902,0.91,4.812,0.39,0.13,0.26,0.26,0.13,0,1.561,0.266,2.341,1.821,17.168,2,0.467,2.467,0.2,0.067,0.133,0.133,0.067,0,0.8,0.136,1.2,0.933,8.8
2015-16,Serie A,Fiorentina,Milan Badelj,1430,MID,2147,27,59,1,60,1,1,10,7,1,0,35,8.225,48,29,267,12.574,2.473,0.042,2.515,0.042,0.042,0.419,0.293,0.042,0,1.467,0.345,2.012,1.216,11.192,2.185,0.037,2.222,0.037,0.037,0.37,0.259,0.037,0,1.296,0.305,1.778,1.074,9.889
2015-16,Serie A,Fiorentina,Nenad Tomović,1435,DEF,1669,24,52,0,52,0,0,6,5,0,0,8,5.055,45,28,214,15.333,2.804,0,2.804,0,0,0.324,0.27,0,0,0.431,0.273,2.427,1.51,11.54,2.167,0,2.167,0,0,0.25,0.208,0,0,0.333,0.211,1.875,1.167,8.917
2015-16,Serie A,Fiorentina,Nikola Kalinić,1425,FWD,2559,36,113,17,130,12,3,10,5,0,0,18,1.999,55,40,438,13.736,3.974,0.598,4.572,0.422,0.106,0.352,0.176,0,0,0.633,0.07,1.934,1.407,15.404,3.139,0.472,3.611,0.333,0.083,0.278,0.139,0,0,0.5,0.056,1.528,1.111,12.167
2015-16,Serie A,Fiorentina,Tino Costa,1885,MID,284,7,6,0,6,0,0,0,3,0,0,2,0.994,11,9,30,18.357,1.901,0,1.901,0,0,0,0.951,0,0,0.634,0.315,3.486,2.852,9.507,0.857,0,0.857,0,0,0,0.429,0,0,0.286,0.142,1.571,1.286,4.286
2015-16,Serie A,Frosinone,Adriano Russo,1861,DEF,886,10,16,3,19,1,0,0,2,0,0,3,0.617,10,21,52,18.8,1.625,0.305,1.93,0.102,0,0,0.203,0,0,0.305,0.063,1.016,2.133,5.282,1.6,0.3,1.9,0.1,0,0,0.2,0,0,0.3,0.062,1,2.1,5.2
2015-16,Serie A,Frosinone,Aleandro Rosi,1352,DEF,2161,27,40,2,42,0,0,4,6,0,0,14,3.143,28,51,164,18.204,1.666,0.083,1.749,0,0,0.167,0.25,0,0,0.583,0.131,1.166,2.124,6.83,1.481,0.074,1.556,0,0,0.148,0.222,0,0,0.519,0.116,1.037,1.889,6.074
2015-16,Serie A,Frosinone,Aleksandar Tonev,1359,FWD,1073,22,34,0,34,0,1,2,2,0,0,10,0.424,17,46,114,18.318,2.852,0,2.852,0,0.084,0.168,0.168,0,0,0.839,0.036,1.426,3.858,9.562,1.545,0,1.545,0,0.045,0.091,0.091,0,0,0.455,0.019,0.773,2.091,5.182
2015-16,Serie A,Frosinone,Alessandro Frara,1865,MID,1163,20,41,2,43,2,0,2,3,0,0,6,0.787,20,36,133,16.775,3.173,0.155,3.328,0.155,0,0.155,0.232,0,0,0.464,0.061,1.548,2.786,10.292,2.05,0.1,2.15,0.1,0,0.1,0.15,0,0,0.3,0.039,1,1.8,6.65
2015-16,Serie A,Frosinone,Arlind Ajeti,1191,DEF,1216,16,30,0,30,1,0,4,5,1,1,4,0.828,15,28,99,17.938,2.22,0,2.22,0.074,0,0.296,0.37,0.074,0.074,0.296,0.061,1.11,2.072,7.327,1.875,0,1.875,0.062,0,0.25,0.312,0.062,0.062,0.25,0.052,0.938,1.75,6.188
2015-16,Serie A,Frosinone,Daniel Ciofani,1868,FWD,2919,37,108,9,117,9,1,7,1,0,0,40,1.972,34,74,429,12.635,3.33,0.277,3.607,0.277,0.031,0.216,0.031,0,0,1.233,0.061,1.048,2.282,13.227,2.919,0.243,3.162,0.243,0.027,0.189,0.027,0,0,1.081,0.053,0.919,2,11.595
2015-16,Serie A,Frosinone,Daniel Pavlović,1602,DEF,1939,22,59,9,68,0,5,6,6,0,0,42,1.618,17,41,249,12.795,2.739,0.418,3.156,0,0.232,0.278,0.278,0,0,1.949,0.075,0.789,1.903,11.558,2.682,0.409,3.091,0,0.227,0.273,0.273,0,0,1.909,0.074,0.773,1.864,11.318
2015-16,Serie A,Frosinone,Daniele Verde,2044,MID,119,6,7,0,7,0,0,0,0,0,0,1,0,4,12,22,22.167,5.294,0,5.294,0,0,0,0,0,0,0.756,0,3.025,9.076,16.639,1.167,0,1.167,0,0,0,0,0,0,0.167,0,0.667,2,3.667
2015-16,Serie A,Frosinone,Danilo Soddimo,1871,MID,1792,28,51,0,51,1,2,4,9,1,0,44,3.175,25,58,217,15.107,2.561,0,2.561,0.05,0.1,0.201,0.452,0.05,0,2.21,0.159,1.256,2.913,10.898,1.821,0,1.821,0.036,0.071,0.143,0.321,0.036,0,1.571,0.113,0.893,2.071,7.75
2015-16,Serie A,Frosinone,Davide Bertoncini,1964,DEF,363,5,1,0,1,0,0,0,1,0,0,2,0.132,6,14,6,24.7,0.248,0,0.248,0,0,0,0.248,0,0,0.496,0.033,1.488,3.471,1.488,0.2,0,0.2,0,0,0,0.2,0,0,0.4,0.026,1.2,2.8,1.2
2015-16,Serie A,Frosinone,Federico Dionisi,1867,FWD,2455,32,96,20,116,9,4,5,12,0,0,29,2.293,31,61,383,12.844,3.519,0.733,4.253,0.33,0.147,0.183,0.44,0,0,1.063,0.084,1.136,2.236,14.041,3,0.625,3.625,0.281,0.125,0.156,0.375,0,0,0.906,0.072,0.969,1.906,11.969
2015-16,Serie A,Frosinone,Francesco Bardi,1989,GK,119,2,1,0,1,0,0,0,1,0,0,0,0.386,3,4,7,23,0.756,0,0.756,0,0,0,0.756,0,0,0,0.292,2.269,3.025,5.294,0.5,0,0.5,0,0,0,0.5,0,0,0,0.193,1.5,2,3.5
2015-16,Serie A,Frosinone,Leonardo Blanchard,1860,DEF,2458,28,68,3,71,3,1,7,11,1,0,4,1.847,23,54,219,17.161,2.49,0.11,2.6,0.11,0.037,0.256,0.403,0.037,0,0.146,0.068,0.842,1.977,8.019,2.429,0.107,2.536,0.107,0.036,0.25,0.393,0.036,0,0.143,0.066,0.821,1.929,7.821
2015-16,Serie A,Frosinone,Luca Paganini,1963,MID,1850,27,61,6,67,2,2,4,6,0,0,22,1.893,30,55,212,14.963,2.968,0.292,3.259,0.097,0.097,0.195,0.292,0,0,1.07,0.092,1.459,2.676,10.314,2.259,0.222,2.481,0.074,0.074,0.148,0.222,0,0,0.815,0.07,1.111,2.037,7.852
2015-16,Serie A,Frosinone,Massimiliano Carlini,1870,MID,365,14,16,0,16,0,0,0,0,0,0,11,0.938,9,28,67,18.464,3.945,0,3.945,0,0,0,0,0,0,2.712,0.231,2.219,6.904,16.521,1.143,0,1.143,0,0,0,0,0,0,0.786,0.067,0.643,2,4.786
2015-16,Serie A,Frosinone,Massimo Zappino,1858,GK,331,4,2,0,2,0,0,0,0,0,0,2,0.097,2,14,9,21.875,0.544,0,0.544,0,0,0,0,0,0,0.544,0.026,0.544,3.807,2.447,0.5,0,0.5,0,0,0,0,0,0,0.5,0.024,0.5,3.5,2.25
2015-16,Serie A,Frosinone,Matteo Ciofani,1859,DEF,1294,18,27,1,28,0,1,3,2,0,0,5,0.655,18,44,94,19.556,1.878,0.07,1.947,0,0.07,0.209,0.139,0,0,0.348,0.046,1.252,3.06,6.538,1.5,0.056,1.556,0,0.056,0.167,0.111,0,0,0.278,0.036,1,2.444,5.222
2015-16,Serie A,Frosinone,Mirko Gori,1864,MID,2187,28,47,0,47,0,0,6,10,1,0,13,3.176,27,47,166,16.339,1.934,0,1.934,0,0,0.247,0.412,0.041,0,0.535,0.131,1.111,1.934,6.831,1.679,0,1.679,0,0,0.214,0.357,0.036,0,0.464,0.113,0.964,1.679,5.929
2015-16,Serie A,Frosinone,Modibo Diakité,1807,DEF,1620,18,29,1,30,1,0,2,4,0,0,4,1.915,20,39,105,18.722,1.611,0.056,1.667,0.056,0,0.111,0.222,0,0,0.222,0.106,1.111,2.167,5.833,1.611,0.056,1.667,0.056,0,0.111,0.222,0,0,0.222,0.106,1.111,2.167,5.833
2015-16,Serie A,Frosinone,Nicola Leali,1873,GK,2970,33,66,10,76,0,0,7,3,0,0,1,2.08,30,59,239,17.212,2,0.303,2.303,0,0,0.212,0.091,0,0,0.03,0.063,0.909,1.788,7.242,2,0.303,2.303,0,0,0.212,0.091,0,0,0.03,0.063,0.909,1.788,7.242
2015-16,Serie A,Frosinone,Nicolás Castillo,2026,FWD,302,6,8,0,8,0,0,0,1,0,0,1,0.12,5,14,25,21.833,2.384,0,2.384,0,0,0,0.298,0,0,0.298,0.036,1.49,4.172,7.45,1.333,0,1.333,0,0,0,0.167,0,0,0.167,0.02,0.833,2.333,4.167
2015-16,Serie A,Frosinone,Oliver Kragl,1863,MID,940,15,29,0,29,1,0,2,4,0,0,10,0.484,11,29,95,17.3,2.777,0,2.777,0.096,0,0.191,0.383,0,0,0.957,0.046,1.053,2.777,9.096,1.933,0,1.933,0.067,0,0.133,0.267,0,0,0.667,0.032,0.733,1.933,6.333
2015-16,Serie A,Frosinone,Paolo Sammarco,1866,MID,2321,28,75,2,77,4,1,5,7,0,0,25,2.053,26,58,259,13.839,2.908,0.078,2.986,0.155,0.039,0.194,0.271,0,0,0.969,0.08,1.008,2.249,10.043,2.679,0.071,2.75,0.143,0.036,0.179,0.25,0,0,0.893,0.073,0.929,2.071,9.25
2015-16,Serie A,Frosinone,Raman Chibsah,1872,MID,1159,22,37,1,38,0,2,2,1,1,0,16,1.501,23,38,136,17.068,2.873,0.078,2.951,0,0.155,0.155,0.078,0.078,0,1.242,0.117,1.786,2.951,10.561,1.682,0.045,1.727,0,0.091,0.091,0.045,0.045,0,0.727,0.068,1.045,1.727,6.182
